"Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Revolving_Bal_Per_Limit,Avg_Transaction_Value,Churn"
"57,3,46,1,2,2,2298.0,1540,0.708,5154,81,0.976,0.67,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.6701479547432551,63.629629629629626,0"
"48,4,37,1,2,1,3829.0,836,0.731,4313,85,0.545,0.218,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.21833376860799164,50.741176470588236,0"
"58,3,47,1,3,3,1517.0,920,0.825,5067,69,0.865,0.606,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6064601186552406,73.43478260869566,0"
"46,2,36,2,3,1,13427.0,1507,0.84,4266,63,0.75,0.112,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0.11223653831831384,67.71428571428571,0"
"53,3,40,2,2,3,16747.0,0,0.801,4350,76,0.767,0.0,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0.0,57.23684210526316,0"
"58,1,48,2,3,1,9926.0,2216,0.524,4937,73,0.553,0.223,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.2232520652830949,67.63013698630137,0"
"54,2,44,1,1,1,2691.0,811,0.767,4413,80,0.633,0.301,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.3013749535488666,55.1625,0"
"42,3,30,5,3,2,1456.0,0,0.694,2843,42,0.5,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0,67.69047619047619,1"
"43,4,34,2,3,2,2005.0,1263,0.657,4906,80,0.818,0.63,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.629925187032419,61.325,0"
"35,3,36,2,3,0,4790.0,1189,0.698,4544,81,0.929,0.248,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.24822546972860124,56.098765432098766,0"
"46,2,36,2,3,1,3123.0,1639,0.788,4117,76,1.111,0.525,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.5248158821645853,54.171052631578945,0"
"42,3,28,1,2,3,5471.0,2517,0.493,5103,94,0.679,0.46,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.46006214585998906,54.287234042553195,0"
"53,3,46,1,2,2,13670.0,0,0.819,4812,81,0.653,0.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,59.407407407407405,0"
"52,2,45,2,3,3,3460.0,0,0.466,2355,47,0.621,0.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,50.1063829787234,1"
"48,2,42,1,3,3,3202.0,2517,0.597,4675,88,0.692,0.786,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0.7860712054965646,53.125,0"
"31,1,20,6,2,2,1438.3,0,0.706,2614,49,0.531,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.0,53.3469387755102,1"
"50,2,36,1,3,2,2296.0,1371,0.604,5483,77,0.791,0.597,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0.5971254355400697,71.20779220779221,0"
"54,5,49,2,3,2,1476.0,0,0.699,4462,75,0.786,0.0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.0,59.49333333333333,0"
"35,3,24,1,1,3,12287.0,770,0.612,4601,65,0.757,0.063,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.06266786034019696,70.78461538461538,0"
"41,4,36,2,3,2,2470.0,1566,0.811,5011,61,0.743,0.634,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.6340080971659919,82.14754098360656,0"
"46,2,34,1,3,2,24431.0,892,0.417,3457,66,0.571,0.037,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.036510990135483604,52.378787878787875,0"
"41,4,36,1,1,2,1950.0,998,0.619,4630,84,0.714,0.512,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.5117948717948718,55.11904761904762,0"
"49,4,36,1,3,1,6615.0,0,0.619,4575,75,0.786,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,61.0,0"
"47,4,34,1,3,2,5756.0,860,0.708,5298,72,0.714,0.149,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.14940931202223767,73.58333333333333,0"
"55,2,49,1,0,6,1438.3,0,0.608,2278,57,0.727,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,39.96491228070175,1"
"32,0,22,1,3,2,1438.3,713,0.806,5099,80,0.951,0.496,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.4957241187513036,63.7375,0"
"50,2,36,2,3,2,1912.0,0,0.728,4851,87,0.642,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,55.758620689655174,0"
"45,4,26,6,2,2,4549.0,1631,0.779,2240,34,0.478,0.359,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.35854033853594197,65.88235294117646,1"
"45,4,33,1,2,1,1979.0,1305,0.702,5458,84,0.75,0.659,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.6594239514906518,64.97619047619048,0"
"40,5,24,1,1,2,2803.0,1747,0.954,5089,71,1.029,0.623,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,0.6232607920085622,71.67605633802818,0"
"45,3,35,2,2,1,2548.0,2250,0.581,4747,77,0.791,0.883,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.8830455259026687,61.64935064935065,0"
"45,2,36,1,2,2,1457.0,828,0.852,5401,93,0.661,0.568,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.5682910089224433,58.075268817204304,0"
"32,0,36,5,3,3,1438.3,0,0.569,2464,37,0.321,0.0,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.0,66.5945945945946,1"
"59,1,53,2,2,0,1980.0,1409,0.743,5350,96,0.714,0.712,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.7116161616161616,55.729166666666664,0"
"48,2,35,2,3,1,2216.0,1262,0.497,4763,83,0.66,0.569,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.5694945848375451,57.3855421686747,0"
"57,3,47,1,3,2,4262.0,2517,0.682,3943,75,0.744,0.591,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5905678085405913,52.57333333333333,0"
"42,2,28,1,2,3,2573.0,1742,0.693,4649,88,0.76,0.677,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.6770307034589973,52.82954545454545,0"
"55,2,42,2,2,3,5431.0,2007,0.661,4569,82,0.608,0.37,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.3695452034616093,55.71951219512195,0"
"43,5,30,1,3,2,3092.0,909,0.832,4797,87,0.851,0.294,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.29398447606727035,55.13793103448276,0"
"37,2,31,1,3,3,2984.0,0,0.77,4878,86,0.87,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,56.72093023255814,0"
"48,2,38,1,3,3,2186.0,1017,0.617,4629,77,0.791,0.465,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0.46523330283623054,60.116883116883116,0"
"34,1,28,1,6,3,2669.0,1649,0.63,4314,74,0.609,0.618,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.6178343949044586,58.2972972972973,0"
"50,3,45,1,3,1,1789.0,1156,0.748,5110,75,0.63,0.646,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6461710452766909,68.13333333333334,0"
"36,1,25,1,2,3,2835.0,2511,0.731,4811,77,0.925,0.886,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.8857142857142857,62.48051948051948,0"
"44,5,28,2,2,2,1558.0,879,0.874,4805,86,0.792,0.564,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.5641848523748395,55.872093023255815,0"
"47,4,42,1,1,3,7299.0,0,0.806,4678,83,0.729,0.0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.0,56.36144578313253,0"
"56,1,48,1,5,2,3556.0,0,0.596,2220,45,0.731,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,49.333333333333336,1"
"45,3,35,1,2,2,1438.3,834,0.635,4976,70,0.842,0.58,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.5798512132378503,71.08571428571429,0"
"35,2,36,2,1,2,1507.0,0,0.81,4679,85,0.771,0.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.0,55.04705882352941,0"
"51,2,34,2,3,2,7551.0,0,0.894,2977,46,0.394,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0,64.71739130434783,1"
"38,2,25,2,3,1,2468.0,872,0.991,4426,76,1.111,0.353,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.353322528363047,58.23684210526316,0"
"42,3,36,2,3,3,2515.0,1453,0.649,4025,74,0.805,0.578,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.5777335984095427,54.391891891891895,0"
"59,0,49,2,3,2,9076.0,0,0.899,3048,53,0.656,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.0,57.509433962264154,1"
"45,3,35,1,1,2,10699.0,1099,0.661,5052,61,0.694,0.103,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.10271988036265071,82.81967213114754,0"
"34,2,25,6,2,0,1439.0,0,0.89,2932,44,0.913,0.0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.0,66.63636363636364,1"
"44,3,40,2,1,1,7212.0,1008,0.727,5169,82,0.745,0.14,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.13976705490848584,63.03658536585366,0"
"54,4,48,2,4,1,3089.0,1177,1.01,5237,75,0.829,0.381,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.38102945937196503,69.82666666666667,0"
"46,3,41,1,2,2,11250.0,0,0.482,4514,70,0.591,0.0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0.0,64.48571428571428,0"
"53,1,36,1,3,3,1665.0,964,1.049,4881,75,0.923,0.579,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.578978978978979,65.08,0"
"54,1,48,1,3,1,2456.0,1654,0.565,4468,84,0.75,0.673,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6734527687296417,53.19047619047619,0"
"47,1,40,2,2,3,11773.0,0,0.754,5098,58,1.071,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,87.89655172413794,0"
"43,4,23,2,1,1,1438.3,0,0.728,4494,82,0.708,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,54.80487804878049,0"
"41,3,32,2,1,2,3104.0,1954,0.473,4699,77,0.925,0.63,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.6295103092783505,61.02597402597402,0"
"48,3,40,2,6,1,2337.0,0,0.586,5203,90,0.765,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.0,57.81111111111111,0"
"50,3,34,2,2,2,4060.0,2336,0.943,5173,87,0.706,0.575,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.5753694581280788,59.45977011494253,0"
"42,4,24,2,2,2,3428.0,2209,0.671,4751,87,0.642,0.644,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.6443990665110851,54.60919540229885,0"
"44,3,36,1,1,1,12967.0,2517,0.787,4520,74,0.762,0.194,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,0.19410812061386598,61.08108108108108,0"
"45,3,36,2,1,0,2326.0,642,0.814,5413,90,0.765,0.276,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.2760103181427343,60.144444444444446,0"
"39,3,26,2,2,3,4376.0,855,0.839,2862,52,0.733,0.195,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.1953839122486289,55.03846153846154,1"
"46,3,33,2,2,1,12745.0,0,0.538,4380,80,0.739,0.0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0.0,54.75,0"
"39,2,36,2,2,1,1790.0,891,0.45,4498,96,0.574,0.498,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.4977653631284916,46.854166666666664,0"
"40,3,30,2,3,2,2969.0,0,0.74,4109,70,1.0,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,0.0,58.7,0"
"43,3,35,2,6,3,4970.0,1588,0.669,4436,83,0.804,0.32,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.31951710261569416,53.44578313253012,0"
"49,3,32,1,3,3,5400.0,1426,0.595,4643,80,0.702,0.264,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.26407407407407407,58.0375,0"
"46,1,28,5,2,6,2069.0,0,0.656,2754,55,0.667,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0.0,50.07272727272727,1"
"52,2,45,2,2,1,3192.0,0,0.646,4191,80,0.739,0.0,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,0.0,52.3875,0"
"48,3,37,2,2,1,2105.0,1072,0.514,4833,81,1.077,0.509,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.5092636579572447,59.666666666666664,0"
"44,4,34,2,2,3,1876.0,861,0.839,5056,82,0.547,0.459,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.458955223880597,61.65853658536585,0"
"57,3,43,5,3,2,1462.0,0,0.602,2299,42,0.312,0.0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0.0,54.73809523809524,1"
"40,2,29,1,3,3,2351.0,1337,0.613,5115,84,0.787,0.569,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.5686941726924712,60.892857142857146,0"
"54,3,49,2,2,2,1719.0,0,0.579,4869,65,0.512,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0,74.9076923076923,0"
"47,4,36,1,1,0,1438.3,0,0.61,5216,78,0.66,0.0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,0.0,66.87179487179488,0"
"26,0,20,2,2,2,2516.0,2378,1.033,4746,75,0.875,0.945,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.9451510333863276,63.28,0"
"33,1,20,2,2,3,4883.0,0,0.724,4613,82,1.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,56.25609756097561,0"
"38,3,29,2,1,3,3413.0,1801,0.88,3831,45,0.667,0.528,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.5276882508057428,85.13333333333334,0"
"59,0,52,2,4,3,1852.0,0,0.902,2851,49,0.75,0.0,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,0.0,58.183673469387756,1"
"35,2,25,2,3,3,3339.0,2014,0.688,4725,83,0.694,0.603,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.6031746031746031,56.9277108433735,0"
"45,4,41,6,3,2,3785.0,2517,0.574,2401,54,0.742,0.665,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.664993394980185,44.46296296296296,1"
"61,0,49,1,2,3,2228.0,1480,0.533,4431,71,0.651,0.664,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,0.6642728904847397,62.40845070422535,0"
"55,1,36,2,3,2,3626.0,795,0.896,2954,42,0.556,0.219,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0.21924986210700498,70.33333333333333,1"
"58,0,47,2,2,1,2194.0,1302,0.814,4962,81,0.841,0.593,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.593436645396536,61.25925925925926,0"
"41,5,28,2,3,1,2665.0,1936,0.757,4500,71,0.972,0.726,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.726454033771107,63.38028169014085,0"
"42,4,38,1,4,1,2444.0,0,0.788,4220,50,1.174,0.0,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0.0,84.4,0"
"45,4,32,1,1,1,3335.0,2238,0.644,5321,78,0.95,0.671,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.671064467766117,68.21794871794872,0"
"45,3,32,2,3,2,2726.0,2127,0.814,5578,89,0.854,0.78,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.7802641232575201,62.674157303370784,0"
"51,1,43,4,3,3,1665.0,1521,0.874,2878,45,0.452,0.914,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.9135135135135135,63.955555555555556,1"
"40,2,28,1,3,3,2734.0,1661,0.726,4981,90,0.698,0.608,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6075347476225311,55.34444444444444,0"
"57,2,47,1,3,1,1727.0,996,0.767,5112,82,0.673,0.577,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.5767226404169079,62.34146341463415,0"
"50,1,46,2,2,1,19349.0,615,0.708,4351,79,0.717,0.032,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,0.03178458835081916,55.075949367088604,0"
"53,0,42,1,2,0,13409.0,1168,0.625,4031,82,0.745,0.087,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0.08710567529271385,49.15853658536585,0"
"45,3,39,2,2,3,1438.3,0,0.81,4928,84,0.909,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,58.666666666666664,0"
"42,3,35,2,3,3,6330.0,1573,0.899,3029,52,0.733,0.248,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.2484992101105845,58.25,0"
"49,4,42,2,4,3,2575.0,2517,0.31,1874,40,0.739,0.977,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.9774757281553398,46.85,1"
"55,1,43,2,1,2,3391.0,1696,0.537,4291,77,0.711,0.5,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,0.5001474491300502,55.72727272727273,0"
"48,3,40,2,3,1,5298.0,0,0.686,4834,80,0.667,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,60.425,0"
"44,2,32,1,3,3,2540.0,1561,0.894,5039,82,0.745,0.615,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6145669291338582,61.451219512195124,0"
"63,1,52,6,4,3,14324.0,2507,0.433,2083,56,0.647,0.175,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.17502094387042724,37.19642857142857,1"
"48,5,43,1,1,3,2876.0,1628,0.631,4752,80,0.739,0.566,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.5660639777468707,59.4,0"
"41,5,28,2,3,3,1504.0,970,0.864,2801,51,1.217,0.645,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.6449468085106383,54.92156862745098,1"
"45,2,36,2,2,2,1839.0,0,0.782,4930,91,0.784,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0,54.175824175824175,0"
"54,2,35,1,4,2,1685.0,0,0.457,4155,85,0.667,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,48.88235294117647,0"
"48,3,36,1,1,3,4850.0,1022,0.603,4187,86,0.686,0.211,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.2107216494845361,48.68604651162791,0"
"40,3,27,1,1,1,2840.0,2517,0.591,4405,82,0.864,0.886,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.8862676056338028,53.71951219512195,0"
"47,4,36,1,2,1,2977.0,1927,0.731,5217,88,0.725,0.647,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.6472959355055425,59.28409090909091,0"
"45,4,27,1,2,3,34516.0,0,0.331,2198,42,0.355,0.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,0.0,52.333333333333336,1"
"39,1,35,1,5,1,1961.0,0,0.631,4846,92,0.84,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0,52.67391304347826,0"
"53,2,36,2,3,2,2156.0,1198,0.507,5092,95,0.759,0.556,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.5556586270871985,53.6,0"
"53,0,40,1,3,3,2772.0,2414,0.805,5313,68,1.194,0.871,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0.8708513708513709,78.13235294117646,0"
"29,1,21,2,1,3,2832.0,1819,0.674,4761,75,0.744,0.642,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.6423022598870056,63.48,0"
"44,4,35,2,5,3,1552.0,1375,0.995,5064,80,0.905,0.886,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.8859536082474226,63.3,0"
"46,2,36,5,2,2,6362.0,0,0.596,1968,51,0.759,0.0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.0,38.588235294117645,1"
"40,3,36,1,3,2,11409.0,1658,0.989,4677,58,0.706,0.145,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.1453238671224472,80.63793103448276,0"
"40,2,27,2,6,2,1965.0,0,0.608,4268,91,0.857,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0.0,46.9010989010989,0"
"42,2,29,1,2,2,1622.0,0,0.709,4633,67,0.634,0.0,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,0.0,69.14925373134328,0"
"38,4,27,1,3,1,1736.0,1319,0.667,5045,86,0.755,0.76,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0.7597926267281107,58.66279069767442,0"
"54,2,36,1,3,3,8827.0,0,0.782,2643,50,0.515,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,52.86,1"
"49,4,36,2,3,3,24256.0,1076,0.568,4269,69,0.643,0.044,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.04436015831134565,61.869565217391305,0"
"52,3,36,2,3,3,1915.0,1445,0.374,2264,39,0.56,0.755,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,0.7545691906005222,58.05128205128205,1"
"38,4,27,2,3,3,1438.3,0,0.721,4564,79,0.717,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,57.77215189873418,0"
"44,2,26,2,1,3,2006.0,1030,0.881,5337,85,0.735,0.513,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.5134596211365903,62.78823529411765,0"
"44,1,37,1,2,3,5594.0,1235,0.549,5220,75,0.829,0.221,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.22077225598855918,69.6,0"
"52,3,38,2,1,2,3505.0,2517,0.612,5034,79,0.681,0.718,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.7181169757489301,63.721518987341774,0"
"56,3,44,4,3,2,1667.0,595,0.63,2424,40,0.481,0.357,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.35692861427714456,60.6,1"
"47,5,36,2,3,2,1636.0,0,0.694,2235,35,0.591,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,63.857142857142854,1"
"52,3,38,1,2,3,3281.0,911,0.665,4431,67,1.094,0.278,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0.27765925022858884,66.13432835820896,0"
"50,3,42,1,3,2,1477.0,0,0.685,4680,80,0.778,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,58.5,0"
"44,4,36,6,3,3,1905.0,0,0.845,3120,46,0.586,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0,67.82608695652173,1"
"39,2,19,1,2,1,6146.0,0,0.577,3645,76,0.551,0.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0,47.96052631578947,0"
"53,2,40,2,3,0,2672.0,1604,0.62,4766,75,1.083,0.6,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.6002994011976048,63.54666666666667,0"
"42,4,38,2,2,2,13426.0,0,0.717,4674,66,0.886,0.0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,70.81818181818181,0"
"48,3,43,2,3,3,9104.0,145,0.765,2563,34,0.417,0.016,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.015927065026362038,75.38235294117646,1"
"47,2,35,1,3,1,30300.0,1166,0.715,4146,64,0.882,0.038,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0.03848184818481848,64.78125,0"
"51,3,39,1,2,1,7088.0,1750,0.618,4691,76,0.727,0.247,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.2468961625282167,61.723684210526315,0"
"56,3,36,2,3,2,1872.0,661,0.756,4970,81,0.929,0.353,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.3530982905982906,61.358024691358025,0"
"33,4,26,1,2,3,2874.0,2517,0.73,4794,88,0.6,0.876,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.8757828810020877,54.47727272727273,0"
"36,2,36,2,2,1,6763.0,1660,0.573,4972,76,0.9,0.245,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.24545320124205233,65.42105263157895,0"
"57,2,38,1,2,4,24379.0,1116,0.62,2836,41,0.281,0.046,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.04577710324459576,69.17073170731707,1"
"39,1,21,1,2,1,2867.0,1365,0.502,4445,89,0.745,0.476,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.47610742936867806,49.943820224719104,0"
"59,0,48,2,6,2,13172.0,0,0.876,2598,47,0.621,0.0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0.0,55.276595744680854,1"
